Order,Family,Genus,Species,SVLMMx,SVLFMx,SVLMx,Longevity,NestingSite,ClutchMin,ClutchMax,Clutch,ParityMode,EggDiameter,Activity,Microhabitat,GeographicRegion,IUCN,PopTrend,RangeSize,ElevationMin,ElevationMax,Elevation
Anura,Ranidae,Odorrana,trankieni,,,77,,,,,,Larval,,,,Asia,DD,,39.0992340053000000,300,700,500
Anura,Ranidae,Odorrana,utsunomiyaorum,48,58,58,,,100,100,100,Larval,3.7,,Semi-aquatic,Japan,EN,Decreasing,475.3199275400000000,50,450,250
Anura,Ranidae,Odorrana,versabilis,,,62.3,,,101,600,350.5,Larval,3,,Semi-aquatic,Asia,LC,Decreasing,173630.8935020000000000,800,1350,1075
Anura,Ranidae,Odorrana,wuchuanensis,77,90,90,,,,,,,,,,Asia,VU,Decreasing,492.0171349360000000,700,700,700
Anura,Ranidae,Odorrana,yentuensis,,,63.1,,,300,400,350,,,Nocturnal,Terrestrial,Asia,EN,Decreasing,1847.8371094400000000,300,500,400
Anura,Ranidae,Odorrana,yizhangensis,,,,,,,,,,,,,Asia,LC,,,1000,1200,1100
Anura,Ranidae,Odorrana,zhaoi,,,,,,,,,,,,,Asia,LC,Stable,,767,767,767
Anura,Ranidae,Papurana,arfaki,,,145,,,,,,Larval,,,Semi-aquatic,Papua New Guinea,LC,Decreasing,366596.5790030000000000,0,1500,750
Anura,Ranidae,Papurana,aurata,,,107,,,,,,Larval,,Nocturnal,Semi-aquatic,Papua New Guinea,DD,,2.5053354646500000,750,750,750
Anura,Ranidae,Papurana,daemeli,58,81,98.3,,Water,,,,Larval,1.9,Nocturnal,Terrestrial,Australia/Papua New Guinea/New Britain/New Ireland/Goodenough/Seram,LC,Stable,624704.5187370000000000,0,1000,500
Anura,Ranidae,Papurana,elberti,,,48,,,,,,Larval,,,Semi-aquatic,Timor/Wetar/Sunda Is,LC,Stable,56736.9682403000000000,348,841,594.5
Anura,Ranidae,Papurana,florensis,,,,,,,,,,,,,West Nusa Tenggara/East Nusa Tenggara (TO CHECK),LC,Stable,31074.5492736000000000,0,1321,660.5
Anura,Ranidae,Papurana,garritor,,,76,,,,,,Larval,,Nocturnal,Terrestrial,Papua New Guinea/Goodenough/Fergusson/Normanby,LC,Decreasing,582118.3765750000000000,0,1500,750
Anura,Ranidae,Papurana,grisea,65,90,90,,Water,,,,,,,,Papua New Guinea,DD,,131.7508071210000000,1200,3000,2100
Anura,Ranidae,Papurana,jimiensis,,,,,,,,,Larval,,,Semi-aquatic,Papua New Guinea,LC,Stable,4699.5036587700000000,400,1700,1050
Anura,Ranidae,Papurana,kreffti,,,70,,,,,,Larval,,,Semi-aquatic,New Britain/Bougainville/Choiseul/Santa Isabel/Malaita/Makira/Guadalcanal,LC,Stable,13643.2920238000000000,0,300,150
Anura,Ranidae,Papurana,milneana,,,86.5,,,,,,Larval,,Nocturnal,Semi-aquatic,Papua New Guinea/Fergusson/Normanby,LC,Stable,10258.8541306000000000,0,800,400
Anura,Ranidae,Papurana,moluccana,,,,,,,,,,,,,Halmahera Island/Ternate Island,LC,Stable,19202.1933783000000000,0,700,350
Anura,Ranidae,Papurana,novaeguineae,,,20,,,,,,Larval,,,Terrestrial,Papua New Guinea,LC,Stable,152147.3031860000000000,0,500,250
Anura,Ranidae,Papurana,papua,,,69.2,,,,,,Larval,,Cathemeral,Semi-aquatic,Papua New Guinea/Waigeo/Salawati/Biak/Fergusson/Normanby,LC,Stable,207288.9079050000000000,0,1200,600
Anura,Ranidae,Papurana,supragrisea,,,109.6,,,,,,Larval,,Nocturnal,Terrestrial,Papua New Guinea/Yapen/Goodenough/Fergusson/Normanby,LC,Stable,221206.3208490000000000,100,1800,950
Anura,Ranidae,Papurana,volkerjane,,,104.5,,,,,,Larval,,Nocturnal,Bushes/Trees,Papua New Guinea,LC,,6.7574596060800000,250,700,475
Anura,Ranidae,Papurana,waliesa,,,80.6,,,,,,Larval,,,Semi-aquatic,Papua New Guinea/Goodenough/Fergusson/Normanby,LC,Stable,3765.7084400100000000,0,900,450
Anura,Ranidae,Pelophylax,bedriagae,79,100,100,5,Water,2344,10000,6172,Larval,1.55,Cathemeral,Aquatic,Europe/Asia/Africa/Malta/Lesbos/Samos/Icaria/Astypalaia,LC,Decreasing,280552.5473510000000000,0,1500,750
Anura,Ranidae,Pelophylax,caralitanus,,,126.24,10,,,,,Larval,,,Semi-aquatic,Asia,NT,Decreasing,15244.6340042000000000,1064,1064,1064
Anura,Ranidae,Pelophylax,cerigensis,,,70,,Water,15000,15000,15000,Larval,,,Semi-aquatic,Rhodes/Karpathos,CR,Decreasing,3.8438644198600000,200,300,250
Anura,Ranidae,Pelophylax,chosenicus,,,76.1,7,,,,,,,,,Asia,VU,Decreasing,65779.0929513000000000,1,300,150.5
Anura,Ranidae,Pelophylax,cretensis,,,80,,Water,15000,15000,15000,Larval,,,Semi-aquatic,Crete,VU,Decreasing,2463.4035532000000000,0,100,50
Anura,Ranidae,Pelophylax,cypriensis,64,75,75,,Water,,,,,,,Aquatic,Cyprus,,,,1123,1383,1253
Anura,Ranidae,Pelophylax,demarchii,110,108,110,,,,,,,,,,Africa,DD,,,,,
Anura,Ranidae,Pelophylax,epeiroticus,,,99,5,Water,2575,2900,2737.5,Larval,1.46,Diurnal,Semi-aquatic,Europe/Corfu,NT,Decreasing,12223.2874539000000000,0,500,250
Anura,Ranidae,Pelophylax,esculentus,,,97.878,,Water,1048,10000,5524,,1.95,Nocturnal,,Europe/Asia,LC,Decreasing,,0,1550,775
Anura,Ranidae,Pelophylax,fukienensis,,,65.4,,,1011,1011,1011,Larval,1.6,,Semi-aquatic,Asia/Taiwan,LC,Decreasing,398834.9066410000000000,0,1200,600
Anura,Ranidae,Pelophylax,hubeiensis,,,50,,,1022,1829,1425.5,Larval,1.8,,Aquatic,Asia,LC,,240423.1145500000000000,60,1070,565
Anura,Ranidae,Pelophylax,kurtmuelleri,,,100,,Water,10000,10000,10000,Larval,,,Semi-aquatic,Europe/Skyros/Andros/Tinos/Syros/Kythnos/Milos/Naxos/Amorgos/Paros/Serifos/Kythira/Zante/Lefkada/Corfu/Euboea,LC,Stable,137582.9040140000000000,0,1000,500
Anura,Ranidae,Pelophylax,lessonae,,,120,12,Water,2420,4000,3210,Larval,1.75,Cathemeral,Semi-aquatic,Europe/Sicily/Corsica/Sardinia,LC,Decreasing,3646896.9478500000000000,0,1550,775
Anura,Ranidae,Pelophylax,nigromaculatus,81,94,94,15,,600,5000,2800,Larval,1.91666666666667,Cathemeral,Semi-aquatic,Asia/Honshu(Japan)/Shikoku(Japan)/Kyushu(Japan)/Okinawa,NT,Decreasing,4250175.9259200000000000,0,2200,1100
Anura,Ranidae,Pelophylax,perezi,70,90,110,10,Water,800,10000,5400,Larval,1.69,Cathemeral,Semi-aquatic,Europe/Ibiza/Mallorca/LaPalma+Gomera+Tenerife+GranCanaria+Fuerteaventura(Canary),LC,Decreasing,654084.0528330000000000,0,2380,1190
Anura,Ranidae,Pelophylax,plancyi,,,60.5175,6,,913,945,929,Larval,1.275,Diurnal,Semi-aquatic,Asia,LC,Decreasing,717044.7424710000000000,50,200,125
Anura,Ranidae,Pelophylax,porosus,75,87,87,4,,800,3000,1900,Larval,1.62,Diurnal,Semi-aquatic,Honshu/Shikoku(Japan),LC,Decreasing,103030.4806190000000000,0,1000,500
Anura,Ranidae,Pelophylax,ridibundus,120,170,180,12,Water,670,16000,8335,Larval,1.91,Cathemeral,Semi-aquatic,Palearctic/Cyprus/Thasos/Samothrace,LC,Increasing,7988766.2182700000000000,0,2000,1000
Anura,Ranidae,Pelophylax,saharicus,75,140,140,14,Water,1300,10000,5650,Larval,1.55,Cathemeral,Semi-aquatic,Africa,LC,Stable,1294902.7141300000000000,0,2670,1335
Anura,Ranidae,Pelophylax,shqipericus,,,75,,Water,2189,3000,2594.5,Larval,,,Semi-aquatic,Europe,VU,Decreasing,4680.6690938500000000,0,500,250
Anura,Ranidae,Pelophylax,tenggerensis,,,,,,,,,,,,,Asia,EN,Decreasing,445.2241394620000000,1406,1406,1406
Anura,Ranidae,Pelophylax,terentievi,,,,,,,,,,,,,Asia,DD,,317.7056005570000000,1416,1416,1416
Anura,Ranidae,Pseudorana,sangzhiensis,,,,,,,,,,,,,Asia,LC,Stable,7811.4617306200000000,1300,1400,1350
Anura,Ranidae,Pseudorana,weiningensis,35,43,43,,,313,313,313,Larval,2.3,,Semi-aquatic,Asia,LC,Decreasing,39102.9226638000000000,1700,2950,2325
Anura,Ranidae,Pterorana,khare,,,59,,,,,,Larval,,,,Asia,VU,Decreasing,6207.4991064900000000,200,1600,900
Anura,Ranidae,Pulchrana,banjarana,,,37.3,,,,,,Larval,,,,Asia,NT,Decreasing,18792.7034172000000000,700,1300,1000
Anura,Ranidae,Pulchrana,baramica,45,65,65,,,,,,Larval,,,Semi-aquatic,Asia/Java/Borneo/Sumatra/Bangka Island,LC,Decreasing,85284.2907590000000000,0,600,300
Anura,Ranidae,Pulchrana,centropeninsularis,,,40.4,,,,,,,,,,Asia/Sumatra,EN,,,90,105,97.5
Anura,Ranidae,Pulchrana,debussyi,,,,,,,,,,,,,Sumatra,DD,,173.6134035590000000,1000,1000,1000
Anura,Ranidae,Pulchrana,fantastica,45.2,,45.2,,,,,,,,Nocturnal,Bushes/Trees,Sumatra,,,,450,1065,757.5
Anura,Ranidae,Pulchrana,glandulosa,,,90,,,,,,Larval,,,,Asia/Sumatra/Natuna Island/Borneo,LC,,195481.3011260000000000,0,700,350
Anura,Ranidae,Pulchrana,grandocula,,,67,,,,,,Larval,,,Semi-aquatic,Mindanao/Bohol/Camiguin/Basilan/Samar,LC,Stable,8811.6300822100000000,0,1500,750
Anura,Ranidae,Pulchrana,guttmani,,,,,,,,,,,,,Mindanao,DD,,,1200,1200,1200
Anura,Ranidae,Pulchrana,laterimaculata,,,,,,,,,Larval,,,Terrestrial,Asia/Borneo/Natuna Island,LC,,89401.9474000000000000,0,73,36.5
Anura,Ranidae,Pulchrana,mangyanum,,,46.4,,,,,,Larval,,,Semi-aquatic,Mindoro,VU,Decreasing,1143.5019513400000000,0,600,300
Anura,Ranidae,Pulchrana,melanomenta,,,,,,,,,,,,,Jolo,DD,,117.8601459940000000,102,102,102
Anura,Ranidae,Pulchrana,moellendorffi,,,45,,,,,,Larval,,,Semi-aquatic,Palawan/Busuanga/Balabac/Culion,LC,Decreasing,3884.4190605700000000,0,800,400
Anura,Ranidae,Pulchrana,picturata,47,69,70,,Water,,,,Larval,,Nocturnal,Semi-aquatic,Asia/Sumatra/Borneo/Tioman Island,LC,Decreasing,198059.1399960000000000,314,1000,657
Anura,Ranidae,Pulchrana,rawa,,,,,,,,,,,,,Sumatra,LC,,,5,15,10
Anura,Ranidae,Pulchrana,siberu,,,39.5,,,,,,Larval,,,Semi-aquatic,Sumatra/Siberut,LC,Decreasing,24522.3136255000000000,0,700,350
Anura,Ranidae,Pulchrana,signata,,,57.18,,,,,,Larval,1.7,,Terrestrial,Asia/Sumatra/Borneo,LC,,206538.8430400000000000,0,700,350
Anura,Ranidae,Pulchrana,similis,,,43.3,,,,,,Larval,,,Semi-aquatic,Luzon/Jolo,LC,Decreasing,20628.7919500000000000,0,800,400
Anura,Ranidae,Rana,amurensis,,,70,11,,450,4000,2225,Larval,2.225,Nocturnal,,Asia,LC,Decreasing,9230128.2132400000000000,0,650,325
Anura,Ranidae,Rana,arvalis,,,80,11,Water,500,4000,2250,Larval,2.29166665,Cathemeral,,Europe/Asia,LC,Stable,11876092.4605000000000000,0,800,400
Anura,Ranidae,Rana,asiatica,,,53.8,,,600,1700,1150,Larval,2.3,,,Asia,LC,Decreasing,179069.1585980000000000,700,1000,850
Anura,Ranidae,Rana,aurora,70,100,131,15,Water,500,5000,2750,Larval,3.12625,Diurnal,Semi-aquatic,North America,LC,Decreasing,231396.3384260000000000,0,2058,1029
Anura,Ranidae,Rana,boylii,67,81,82,,Water,100,1400,750,Larval,2.03125,Cathemeral,Aquatic,North America,NT,Decreasing,195709.0824030000000000,0,1940,970
Anura,Ranidae,Rana,cascadae,58,76,76,7,Water,300,800,550,Larval,2.41666666666667,Diurnal,Semi-aquatic,North America,NT,Decreasing,118961.7063050000000000,73,2740,1406.5
Anura,Ranidae,Rana,chaochiaoensis,57,61,61,,,1500,1500,1500,Larval,1.75,,Terrestrial,Asia,LC,,326802.6291040000000000,1150,3500,2325
Anura,Ranidae,Rana,chensinensis,56,56,66,5.2,,165,2000,1082.5,Larval,,Diurnal,Semi-aquatic,Asia,LC,Decreasing,2881299.0481000000000000,600,4000,2300
Anura,Ranidae,Rana,chevronta,,,56,,,,,,Larval,,Nocturnal,,Asia,CR,,315.9970855990000000,1600,1800,1700
Anura,Ranidae,Rana,coreana,40.9,44.8,44.8,5,,918,918,918,Larval,1.8,Diurnal,Terrestrial,Asia,LC,Stable,144775.6629790000000000,0,700,350
Anura,Ranidae,Rana,culaiensis,,,64,,,,,,,,,Semi-aquatic,Asia,,,,900,900,900
Anura,Ranidae,Rana,dabieshanensis,62.8,68.3,68.3,,,,,,,,Nocturnal,Semi-aquatic,Asia,,,,1150,1150,1150
Anura,Ranidae,Rana,dalmatina,65,90,95,10,Water,300,2000,1150,Larval,2.25333333333333,Cathemeral,Semi-aquatic,Europe/Corfu/Lefkada,LC,Decreasing,1894862.4559000000000000,0,1720,860
Anura,Ranidae,Rana,draytonii,116,138,136,6,,300,6000,3150,Larval,2.4,Cathemeral,Aquatic,North America,VU,Decreasing,136050.1166880000000000,0,2440,1220
Anura,Ranidae,Rana,dybowskii,64,84,84,,Water,1550,1883,1716.5,Larval,2.625,,,Asia,LC,Stable,1772237.9728100000000000,0,900,450
Anura,Ranidae,Rana,graeca,,,80,,Water,200,2000,1100,Larval,3.2583333,Cathemeral,,Europe/Thasos/Euboea,LC,Stable,238212.4441840000000000,70,2100,1085
Anura,Ranidae,Rana,hanluica,,,,,,,,,Larval,,,,Asia,DD,,314.9344258290000000,800,1300,1050
Anura,Ranidae,Rana,holtzi,,,46,10.5,,,,,,,,,Asia,CR,Decreasing,84.1450114762000000,2500,3000,2750
Anura,Ranidae,Rana,huanrenensis,46.9,49,49,,,450,450,450,Larval,2,,Semi-aquatic,Asia,LC,,19389.3681303000000000,58,745,401.5
Anura,Ranidae,Rana,iberica,,48,70,9,Water,200,450,325,Larval,1.1,Cathemeral,,Europe,VU,Decreasing,101967.4499090000000000,0,2200,1100
Anura,Ranidae,Rana,italica,,,65,8,Water,1350,2000,1675,Larval,,Cathemeral,,Europe,LC,,117560.1267860000000000,0,1700,850
Anura,Ranidae,Rana,japonica,65,72,72,4,Water,500,3000,1750,Larval,1.9283333,Diurnal,Semi-aquatic,Honshu/Shikoku/Kyushu(Japan),LC,Decreasing,245192.5168540000000000,10,830,420
Anura,Ranidae,Rana,jiemuxiensis,49.9,53.6,53.6,,,,,,,,,,Asia,,,,723,723,723
Anura,Ranidae,Rana,jiulingensis,57.8,57.5,57.5,,,,,,,,,Terrestrial,Asia,,,,300,300,300
Anura,Ranidae,Rana,johnsi,,,46.5,,,1500,1600,1550,Larval,2.3,,,Asia/Hainan,LC,,115003.0066250000000000,500,1100,800
Anura,Ranidae,Rana,kobai,41,46,46,,,,,,,,,,Amamioshima (Japan),,,,100,500,300
Anura,Ranidae,Rana,kukunoris,56.3,61.9,61.9,8,,265,2000,1132.5,Larval,1.8,Diurnal,,Asia,LC,Stable,705706.2428360000000000,2000,4400,3200
Anura,Ranidae,Rana,latastei,,,75,4,Water,400,2720,1560,Larval,1.8,Cathemeral,,Europe,VU,Decreasing,35309.3688176000000000,0,400,200
Anura,Ranidae,Rana,longicrus,,,50.2666666666667,,,400,641,520.5,Larval,1.57,,,Taiwan,VU,Decreasing,6405.0639971000000000,0,1000,500
Anura,Ranidae,Rana,luanchuanensis,33,41.2,41.2,,,,,,,,,Aquatic,Asia,DD,,,530,1070,800
Anura,Ranidae,Rana,luteiventris,74,101,101,13,Water,150,3000,1575,Larval,2.215,Cathemeral,Aquatic,North America,LC,Decreasing,1428580.7741400000000000,0,3000,1500
Anura,Ranidae,Rana,macrocnemis,,,95.3,12,,580,3500,2040,Larval,2.39,Cathemeral,,Asia,LC,Decreasing,590619.4323020000000000,0,3000,1500
Anura,Ranidae,Rana,maoershanensis,,,,,,,,,,,,,Asia,,,,90,90,90
Anura,Ranidae,Rana,muscosa,75,89,89,14,Water,223,229,226,Larval,2.3,Nocturnal,Aquatic,North America,EN,Decreasing,15661.0152238000000000,370,2290,1330
Anura,Ranidae,Rana,neba,48.3,45.6,48.3,,,,,,,,,,Honshu(Japan),,,,22,1533,777.5
Anura,Ranidae,Rana,omeimontis,,,69.7,7,,1550,1550,1550,Larval,2,,,Asia,LC,Decreasing,421210.8101320000000000,250,2100,1175
Anura,Ranidae,Rana,ornativentris,60,78,78,,Water,1000,12000,6500,Larval,1.825,,,Honshu/Shikoku/Kyushu/Sado(Japan),LC,Stable,275172.5226730000000000,10,2000,1005
Anura,Ranidae,Rana,pirica,55,72,72,,Water,700,1100,900,Larval,2.5,Cathemeral,,Hokkaido(Japan)/Sakhalin(Russia),LC,Stable,167999.9917600000000000,0,2000,1000
Anura,Ranidae,Rana,pretiosa,75,101,107.5,10,Water,249,2000,1124.5,Larval,2.2283333,Diurnal,Aquatic,North America,VU,Decreasing,64853.3921571000000000,20,1570,795
Anura,Ranidae,Rana,pseudodalmatina,,,,,,,,,,,,,Asia,LC,,52230.9436308000000000,101,1150,625.5
Anura,Ranidae,Rana,pyrenaica,,,50,,Water,135,150,142.5,Larval,3.15,Cathemeral,,Europe,EN,Decreasing,2178.6666453500000000,800,2100,1450
Anura,Ranidae,Rana,sakuraii,56,60,60,5.5,Water,50,170,110,Larval,3.35,,Semi-aquatic,Honshu(Japan),LC,Stable,40324.2010656000000000,300,1000,650
Anura,Ranidae,Rana,sauteri,,,52.8,6,,523,812,667.5,Larval,2.6,,Terrestrial,Taiwan,VU,Decreasing,1645.7621095900000000,170,2500,1335
Anura,Ranidae,Rana,shuchinae,,,44.5,,,180,180,180,Larval,2.2,,,Asia,LC,Stable,30447.5846603000000000,3000,3800,3400
Anura,Ranidae,Rana,sierrae,72,84,85,,,100,800,450,Larval,2.05,Diurnal,Semi-aquatic,North America,EN,Decreasing,29102.5889886000000000,1370,3660,2515
Anura,Ranidae,Rana,tagoi,58,54,58.1,,,30,3636,1833,Larval,3.31,,Terrestrial,Honshu/Shikoku/Kyushu(Japan),LC,Stable,279604.4024770000000000,30,2500,1265
Anura,Ranidae,Rana,tavasensis,,,,,,,,,,,,,Asia,EN,Decreasing,1365.8739917400000000,1650,1650,1650
Anura,Ranidae,Rana,temporaria,,,110,27,Water,265,4500,2382.5,Larval,2.51,Cathemeral,Terrestrial,Europe/Britain/Ireland,LC,Stable,9334465.2961100000000000,0,3000,1500
Anura,Ranidae,Rana,tsushimensis,,,52,,Water,300,500,400,Larval,1.955,,,Tsushima Island,LC,Stable,679.5024727950000000,20,497,258.5
Anura,Ranidae,Rana,uenoi,,,,,,,,,,,,,Asia/Tsushima Island,,,,160,542,351
Anura,Ranidae,Rana,ulma,39,51,51,,,,,,,,,,Okinawa(Japan),,,,150,420,285
Anura,Ranidae,Rana,zhengi,,,,,,,,,Larval,,,,Asia,DD,Stable,255.6209030770000000,1300,1300,1300
Anura,Ranidae,Rana,zhenhaiensis,46.4,48.1,48.1,,,436,883,659.5,Larval,1.8,,,Asia,LC,,784983.5301290000000000,0,1400,700
Anura,Ranidae,Sanguirana,acai,57.6,80.3,80.3,,Water,800,1000,900,Larval,,Nocturnal,Semi-aquatic,Negros/Masbate/Panay,NT,Decreasing,,375,1350,862.5
Anura,Ranidae,Sanguirana,albotuberculata,,,,,,,,,,,,,Mindanao,,,3572.8014998000000000,100,1100,600
Anura,Ranidae,Sanguirana,aurantipunctata,53.7,86.3,86.3,,,,,,Larval,,Nocturnal,Terrestrial,Luzon,VU,Decreasing,,515,1500,1007.5
Anura,Ranidae,Sanguirana,everetti,79.5,86.6,86.6,,,925,925,925,Larval,2.15,,,Mindanao/Polillo/Sulawesi/Negros/Panay/Masbate,NT,Decreasing,27842.9978915000000000,0,1350,675
Anura,Ranidae,Sanguirana,igorota,58.3,81.7,81.7,,,,,,Larval,,,Semi-aquatic,Luzon,VU,Decreasing,8219.5751775100000000,850,950,900
Anura,Ranidae,Sanguirana,luzonensis,67.1,82.2,82.2,,,,,,Larval,,,Semi-aquatic,Luzon,LC,Decreasing,17885.0472293000000000,0,2000,1000
Anura,Ranidae,Sanguirana,mearnsi,68.6,85.9,85.9,,,,,,,,,,Mindanao,LC,Decreasing,,100,1100,600
Anura,Ranidae,Sanguirana,sanguinea,42.8,71.1,71.1,,,180,180,180,Larval,1.55,,Terrestrial,Sulawesi/Palawan/Busuanga/Culion/Balabac,LC,Decreasing,13876.2623548000000000,0,700,350
Anura,Ranidae,Sanguirana,tipanan,53.5,80.1,80.1,,,,,,,,,,Luzon,VU,Decreasing,6626.8904903700000000,166,470,318
Anura,Ranidae,Staurois,guttatus,37,55,55,,,,,,Larval,,Diurnal,Semi-aquatic,Borneo/Sumatra,LC,Decreasing,,150,1000,575
Anura,Ranidae,Staurois,latopalmatus,50,70,70,,,,,,Larval,,Cathemeral,Terrestrial,Borneo,LC,Decreasing,120973.1148440000000000,90,1000,545
Anura,Ranidae,Staurois,natator,37,55,55,,,,,,Larval,1.9,Cathemeral,Semi-aquatic,Borneo/Mindanao/Basilan/Palawan/Busuanga/Culion/Bohol/Cebu/Negros/Samar/Leyte/Biliran/Masbate/,LC,Decreasing,,0,1000,500
Anura,Ranidae,Staurois,nubilus,,,,,,,,,,,,,Palawan,NT,Decreasing,,0,289,144.5
Anura,Ranidae,Staurois,parvus,,,31,,,,,,Larval,,Diurnal,Semi-aquatic,Borneo,VU,Decreasing,49.6927632642000000,300,1000,650
Anura,Ranidae,Staurois,tuberilinguis,37,43,43,,,,,,Larval,,Diurnal,Semi-aquatic,Borneo,LC,Decreasing,58946.3463301000000000,0,2000,1000
Anura,Ranidae,Sumaterana,crassiovis,48.87,83.99,83.99,,,,,,Larval,,,Semi-aquatic,Sumatra,,,524.2749906850000000,1219,1219,1219
Anura,Ranidae,Sumaterana,dabulescens,40.86,66.6,66.6,,,,,,Larval,,,,Sumatra,,,,314,924,619
Anura,Ranidae,Sumaterana,montana,31.56,59.6,59.6,,,,,,,,,Bushes/Trees,Sumatra,,,,1774,2033,1903.5
Anura,Ranidae,Sylvirana,annamitica,52,53.7,53.7,,,,,,,,,,Asia,,,,300,700,500
Anura,Ranidae,Sylvirana,cubitalis,,,68,2,,,,,Larval,,,Semi-aquatic,Asia/Hainan,LC,Decreasing,360359.8569650000000000,8,760,384
Anura,Ranidae,Sylvirana,faber,66.9,82.6,82.6,,,,,,Larval,,,Terrestrial,Asia,VU,Decreasing,8263.4920719100000000,710,1300,1005
Anura,Ranidae,Sylvirana,guentheri,75,80,80,8.6,,990,3000,1995,Larval,1.425,,Semi-aquatic,Asia/Hainan/Taiwan,LC,,1717840.6000300000000000,0,1100,550
Anura,Ranidae,Sylvirana,hekouensis,,,,,,,,,,,,,Asia,,,,60,2000,1030
Anura,Ranidae,Sylvirana,lacrima,45.5,66.8,66.8,,,,,,,,,,Asia,,,,443,819,631
Anura,Ranidae,Sylvirana,malayana,48.8,56.8,56.8,,,,,,,,,,Asia,,,,28,53,40.5
Anura,Ranidae,Sylvirana,maosonensis,,,61,,,,,,Larval,,,Semi-aquatic,Asia,LC,Decreasing,65182.6148126000000000,200,1500,850
Anura,Ranidae,Sylvirana,menglaensis,,,,,,,,,,,,,Asia,,,,60,2000,1030
Anura,Ranidae,Sylvirana,montosa,74.7,69,74.7,,,,,,,,,,Asia,,,,200,750,475
Anura,Ranidae,Sylvirana,mortenseni,80.9,79.8,80.9,,,,,,,,,,Asia,NT,Decreasing,21217.0424979000000000,0,800,400
Anura,Ranidae,Sylvirana,nigrovittata,68.5,65,70,9,Water,232,330,281,Larval,1.5,Cathemeral,Semi-aquatic,Asia,LC,Decreasing,1632153.4916000000000000,60,2000,1030
Anura,Ranidae,Sylvirana,roberti,45.4,49.2,49.2,,,,,,,,,,Asia,,,,52,73,62.5
Anura,Ranidae,Sylvirana,spinulosa,,,,,,,,,Larval,,,Semi-aquatic,Hainan,VU,Decreasing,10993.7749255000000000,80,840,460
Anura,Ranixalidae,Indirana,beddomii,29.7,53.9,60,,Water,,,,Larval,,,Semi-aquatic,Asia,LC,Decreasing,45811.7199357000000000,0,1800,900
Anura,Ranixalidae,Indirana,bhadrai,30.2,38.7,38.7,,,,,,,,Crepuscular,Terrestrial,Asia,,,,1176,1176,1176
Anura,Ranixalidae,Indirana,brachytarsus,31.8,52.4,58,,,,,,Larval,,Nocturnal,Semi-aquatic,Asia,EN,Decreasing,2598.3572078300000000,0,1600,800
Anura,Ranixalidae,Indirana,chiravasi,27.3,39.2,39.2,,,,,,,,,,Asia,,,,42,920,481
Anura,Ranixalidae,Indirana,duboisi,22.7,30.3,30.3,,,,,,,,,Terrestrial,Asia,,,,498,724,611
Anura,Ranixalidae,Indirana,gundia,28.8,54.2,54.2,,,,,,Larval,,Cathemeral,Terrestrial,Asia,CR,Decreasing,62.6223186234000000,162,1080,621
Anura,Ranixalidae,Indirana,leithii,25.2,33.4,38,,Water,,,,Larval,,Cathemeral,Terrestrial,Asia,VU,Decreasing,14871.1158108000000000,400,1200,800
Anura,Ranixalidae,Indirana,longicrus,,,20,,,,,,Larval,,,Semi-aquatic,Asia,DD,,551.9846512590000000,200,200,200
Anura,Ranixalidae,Indirana,paramakri,30.1,34.1,34.1,,,,,,,,Crepuscular,Semi-aquatic,Asia,,,,823,852,837.5
Anura,Ranixalidae,Indirana,salelkari,27.7,30.9,30.9,,,,,,,,,Semi-aquatic,Asia,,,,78,78,78
Anura,Ranixalidae,Indirana,sarojamma,31,34.5,34.5,,,,,,,,,,Asia,,,,488,1014,751
Anura,Ranixalidae,Indirana,semipalmata,25.2,33.5,33.5,,,143,343,243,Larval,,Cathemeral,Semi-aquatic,Asia,LC,,16422.3228346000000000,96,2000,1048
Anura,Ranixalidae,Indirana,tenuilingua,,,23,,,,,,Larval,,,Semi-aquatic,Asia,DD,,329.2192323470000000,,,
Anura,Ranixalidae,Indirana,tysoni,,50.9,50.9,,,,,,,,,,Asia,,,,932,1051,991.5
Anura,Ranixalidae,Indirana,yadera,,26.7,26.7,,,,,,,,Nocturnal,Semi-aquatic,Asia,,,,55,797,426
Anura,Ranixalidae,Walkerana,diplosticta,28,25.8,35,,,,,,Larval,2,Crepuscular,Terrestrial,Asia,EN,Decreasing,1355.0217038500000000,0,950,475
Anura,Ranixalidae,Walkerana,leptodactyla,28.5,34.2,45,,,30,30,30,Larval,,Nocturnal,Semi-aquatic,Asia,EN,Decreasing,3296.3811987100000000,1940,1940,1940
Anura,Ranixalidae,Walkerana,muduga,27.9,44.9,44.9,,,,,,,,,,Asia,,,,1544,1544,1544
Anura,Ranixalidae,Walkerana,phrynoderma,32.3,,35,,,,,,Larval,,Diurnal,Terrestrial,Asia,CR,Decreasing,84.1007579264000000,500,928,714
Anura,Rhacophoridae,Beddomixalus,bijui,,,61,,Water,,,,Larval,,Nocturnal,Bushes/Trees,Asia,,,,1100,1600,1350
Anura,Rhacophoridae,Buergeria,buergeri,44,70,76,,Water,177,659,418,Larval,1.6025,Cathemeral,Semi-aquatic,Honshu/Shikoku/Kyushu (Japan),LC,Stable,244382.3458660000000000,0,1600,800
Anura,Rhacophoridae,Buergeria,choui,29.1,35.8,35.8,,,,,,Larval,,,,"Taiwan, Iriomotejima Islands",,,,0,1800,900
